"","cv","val","cv.p","val.p","model","KLD.pr","KLD.pr2","KLD.roc","KS.pr","KS.pr2","KS.roc","KSp.pr","KSp.pr2","KSp.roc","area.pr","area.roc","dist.pr.mean","dist.pr.max","dist.roc.mean","fileIdx"
"102",3,2,0.5,0.25,3,0.119537883322926,0.12174029291475,0.128906807047178,0.357142857142857,0.392857142857143,0.214285714285714,0.0555197171287634,0.0256246477700698,0.549366998032041,0.0366754664052388,0.00966277344658566,0.0751967758366781,0.140865737344094,-Inf,"100"
"11",3,4,0.5,0.75,1,0.056581072515457,0.0582539981475924,0.0325320407017066,0.392857142857143,0.392857142857143,0.464285714285714,0.0256246477700698,0.0256246477700698,0.00424994298906101,0.0368287756552406,0.0100856460354488,-0.0812864909622919,0.109371904101446,-Inf,"100"
"111",3,4,0.5,0.75,2,0.130493393310324,0.132889987453473,0.0789338476604193,0.607142857142857,0.607142857142857,0.25,3.89353480356736e-05,3.89353480356736e-05,0.34573267443313,0.0372287639431474,0.00994795710844614,-0.0855457430142139,0.141093288307303,-Inf,"100"
"112",3,4,0.5,0.75,3,0.162080945394285,0.161763337120757,0.114379495279683,0.535714285714286,0.571428571428571,0.285714285714286,0.000494179417379392,0.000146007555135053,0.20527832022526,0.0379238868496632,0.0102518682684729,-0.0856967634398452,0.159607382908354,-Inf,"100"
"12",3,5,0.5,1,1,0.0269512508702335,0.0289661360620899,0.0453173547116346,0.678571428571428,0.714285714285714,0.642857142857143,1.98098440518102e-06,3.71434575985319e-07,9.31062670450622e-06,0.0398091046770434,0.0116789441814543,-0.155235759167995,0.174757281553398,-Inf,"100"
"121",3,5,0.5,1,2,0.0906520629373693,0.0941096298943901,0.237058348892595,0.928571428571428,0.928571428571428,0.214285714285714,4.02677891031544e-13,4.02677891031544e-13,0.549366998032041,0.0416469467256707,0.0115727667879119,-0.158872866441738,0.219197277549795,-Inf,"100"
"122",3,5,0.5,1,3,0.0386590697751387,0.0391959682863151,0.0124679941382202,0.821428571428571,0.821428571428571,0.392857142857143,9.98815474773096e-10,9.98815474773096e-10,0.0256246477700698,0.0435301977408816,0.0113179382700757,-0.158376267619495,0.219197277549795,-Inf,"100"
"13",4,1,0.75,0,1,0.0538134693876338,0.0526451260154376,0.154304289211548,0.964285714285714,0.964285714285714,0.714285714285714,1.47659662275146e-14,1.47659662275146e-14,3.71434575985319e-07,0.0363751068458608,0.0114787531437052,0.257035639956347,0.301303248395254,-Inf,"100"
"131",4,1,0.75,0,2,0.0789803152019693,0.0828731432467234,0.0748867922560194,0.821428571428571,0.821428571428571,0.642857142857143,9.98815474773096e-10,9.98815474773096e-10,9.31062670450622e-06,0.0323233895539349,0.0103042130816583,0.259146881169742,0.322360497792051,-Inf,"100"
"132",4,1,0.75,0,3,0.0997809858726064,0.0970393306964298,0.0134580113168965,0.928571428571428,0.928571428571428,0.214285714285714,4.02677891031544e-13,4.02677891031544e-13,0.549366998032041,0.0283844161993683,0.010020279566353,0.267654525750816,0.329681476973017,-Inf,"100"
"14",4,2,0.75,0.25,1,0.0291683108688474,0.0307896113726728,0.0629384403561617,0.75,0.75,0.464285714285714,6.06423797844258e-08,6.06423797844258e-08,0.00424994298906101,0.0263006002530006,0.00992981101430132,0.155083867584304,0.194276573053679,-Inf,"100"
"141",4,2,0.75,0.25,2,0.212488910306588,0.216727362450226,0.179574906931129,0.642857142857143,0.642857142857143,0.392857142857143,9.31062670450622e-06,9.31062670450622e-06,0.0256246477700698,0.0241673805951789,0.00973552604454796,0.159565485850821,0.215333822450477,-Inf,"100"
"142",4,2,0.75,0.25,3,0.214058034231212,0.210321109385849,0.108006070681962,0.714285714285714,0.714285714285714,0.25,3.71434575985319e-07,3.71434575985319e-07,0.350638214176465,0.0224988239604712,0.00941528382749908,0.160732558961785,0.222654801631442,-Inf,"100"
"15",4,3,0.75,0.5,1,0.00526682742362956,0.00596297433623749,0.18933227640365,0.428571428571429,0.464285714285714,0.428571428571429,0.0108904788144613,0.00424994298906101,0.0108904788144613,0.0214971000842421,0.00940796843558574,0.0791868778156707,0.11610449404464,-Inf,"100"
"151",4,3,0.75,0.5,2,0.0804143014857048,0.0798756217409429,0.0416490393714313,0.357142857142857,0.357142857142857,0.285714285714286,0.0555197171287634,0.0555197171287634,0.20527832022526,0.0205150781777069,0.00957085009719748,0.0858538981021382,0.137161743441438,-Inf,"100"
"152",4,3,0.75,0.5,3,0.0943462081679616,0.0919495044239528,0.167706224032019,0.428571428571429,0.428571428571429,0.178571428571429,0.0108904788144613,0.0108904788144613,0.773166661079054,0.0198512634811101,0.00953122189628378,0.0832750313551918,0.144482722622403,-Inf,"100"
"16",4,5,0.75,1,1,0.0170167471575631,0.0152187657678877,0.153445255511057,0.464285714285714,0.464285714285714,0.357142857142857,0.00424994298906101,0.00424994298906101,0.0555197171287634,0.0199988360003444,0.00985699025139736,-0.074280005993835,0.0946842257041238,-Inf,"100"
"161",4,5,0.75,1,2,0.325161466545335,0.326250061195157,0.0795026193525717,0.571428571428571,0.607142857142857,0.25,0.000146007555135053,3.89353480356736e-05,0.34573267443313,0.0205407425358593,0.00990299525080595,-0.0727384083426791,0.123712371237124,-Inf,"100"
"162",4,5,0.75,1,3,0.121676346736965,0.117682412568903,0.135897313345666,0.607142857142857,0.607142857142857,0.25,3.89353480356736e-05,3.89353480356736e-05,0.350638214176465,0.0211697353348726,0.00970801245165639,-0.0699225577806514,0.116237623762376,-Inf,"100"
"17",5,1,1,0,1,0.158815956456842,0.165538073362296,0.0210651303760865,1,1,0.655172413793103,0,0,7.84896657357592e-06,0.015626801791988,0.00966399141199412,0.34194727043321,0.360736073607361,-Inf,"100"
"171",5,1,1,0,2,0.310932226911676,0.307108132880603,0.0740713626594496,0.96551724137931,0.96551724137931,0.689655172413793,3.77475828372553e-15,3.77475828372553e-15,2.04532006908842e-06,0.0129288540214562,0.00909317822020773,0.338084487765401,0.393564356435644,-Inf,"100"
"172",5,1,1,0,3,0.153490408291651,0.163116382334172,0.113179227022848,0.96551724137931,0.96551724137931,0.413793103448276,3.77475828372553e-15,3.77475828372553e-15,0.0131404484236615,0.0112726901747891,0.00898809617704624,0.345052162764479,0.434773147644435,-Inf,"100"
